ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published(est)
FOREX:EUR,0.029926,-0.025721,Neutral,2023-10-05 02:00:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-10-05 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-10-05 01:30:00-04:00
FOREX:EUR,0.331765,0.070206,Neutral,2023-10-04 21:32:16-04:00
FOREX:EUR,0.195814,-0.099783,Neutral,2023-10-04 21:00:20-04:00
FOREX:EUR,0.277118,-0.081945,Neutral,2023-10-04 20:07:35-04:00
FOREX:EUR,0.130571,0.131424,Neutral,2023-10-04 18:40:00-04:00
FOREX:EUR,0.035086,0.132794,Neutral,2023-10-04 17:15:00-04:00
FOREX:EUR,0.117678,-0.168213,Somewhat-Bearish,2023-10-04 16:46:21-04:00
FOREX:EUR,0.097854,0.099299,Neutral,2023-10-04 16:30:00-04:00
FOREX:EUR,0.170075,-0.056157,Neutral,2023-10-04 16:22:08-04:00
FOREX:EUR,0.388879,0.0,Neutral,2023-10-04 15:20:00-04:00
FOREX:EUR,0.070935,0.104532,Neutral,2023-10-04 14:45:00-04:00
FOREX:EUR,0.041901,0.073098,Neutral,2023-10-04 14:30:00-04:00
FOREX:EUR,0.035714,-0.033609,Neutral,2023-10-04 12:13:00-04:00
FOREX:EUR,0.171282,-0.21976,Somewhat-Bearish,2023-10-04 11:43:03-04:00
FOREX:EUR,0.055236,0.037966,Neutral,2023-10-04 09:50:00-04:00
FOREX:EUR,0.059049,0.156002,Somewhat-Bullish,2023-10-04 09:00:00-04:00
FOREX:EUR,0.084127,-0.016678,Neutral,2023-10-04 07:17:00-04:00
FOREX:EUR,0.064104,0.148182,Neutral,2023-10-04 07:12:00-04:00
FOREX:EUR,0.175859,0.030039,Neutral,2023-10-04 06:34:00-04:00
FOREX:EUR,0.343279,-0.23561,Somewhat-Bearish,2023-10-04 05:27:00-04:00
FOREX:EUR,0.60415,-0.539426,Bearish,2023-10-04 05:07:57-04:00
FOREX:EUR,0.331765,0.0,Neutral,2023-10-04 04:38:00-04:00
FOREX:EUR,0.28664,-0.004329,Neutral,2023-10-04 04:27:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-10-04 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-10-04 01:30:00-04:00
FOREX:EUR,0.037622,-0.096552,Neutral,2023-10-03 21:43:38-04:00
FOREX:EUR,0.088147,0.050473,Neutral,2023-10-03 21:26:18-04:00
FOREX:EUR,0.084722,0.061793,Neutral,2023-10-03 21:15:00-04:00
FOREX:EUR,0.156461,0.032385,Neutral,2023-10-03 21:04:57-04:00
FOREX:EUR,0.117774,-0.245088,Somewhat-Bearish,2023-10-03 21:02:21-04:00
FOREX:EUR,0.799626,-0.255675,Somewhat-Bearish,2023-10-03 20:36:35-04:00
FOREX:EUR,0.051886,-0.06162,Neutral,2023-10-03 20:00:00-04:00
FOREX:EUR,0.046184,0.060017,Neutral,2023-10-03 18:15:00-04:00
FOREX:EUR,0.384102,0.575708,Bullish,2023-10-03 16:27:00-04:00
FOREX:EUR,0.098659,0.070824,Neutral,2023-10-03 15:11:00-04:00
FOREX:EUR,0.419153,-0.42475,Bearish,2023-10-03 10:12:00-04:00
FOREX:EUR,0.150592,-0.031921,Neutral,2023-10-03 09:34:11-04:00
FOREX:EUR,0.049629,-0.081724,Neutral,2023-10-03 09:25:00-04:00
FOREX:EUR,0.008995,0.109504,Neutral,2023-10-03 09:15:00-04:00
FOREX:EUR,0.305058,0.28827,Somewhat-Bullish,2023-10-03 07:00:00-04:00
FOREX:EUR,0.048327,0.027901,Neutral,2023-10-03 06:01:00-04:00
FOREX:EUR,0.066598,-0.143364,Neutral,2023-10-03 05:41:00-04:00
FOREX:EUR,0.295867,-0.131006,Neutral,2023-10-03 04:09:00-04:00
FOREX:EUR,0.075874,0.133458,Neutral,2023-10-03 03:48:47-04:00
FOREX:EUR,0.076115,0.118758,Neutral,2023-10-03 03:22:51-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-10-03 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-10-03 01:30:00-04:00
FOREX:EUR,0.231884,-0.154386,Somewhat-Bearish,2023-10-03 01:12:45-04:00
FOREX:EUR,0.112532,0.139318,Neutral,2023-10-03 00:04:18-04:00
FOREX:EUR,0.151064,0.0,Neutral,2023-10-02 23:31:00-04:00
FOREX:EUR,0.14131,0.0,Neutral,2023-10-02 23:31:00-04:00
FOREX:EUR,0.126119,0.0,Neutral,2023-10-02 23:31:00-04:00
FOREX:EUR,0.21686,-0.215066,Somewhat-Bearish,2023-10-02 22:19:45-04:00
FOREX:EUR,0.035929,0.088838,Neutral,2023-10-02 20:55:00-04:00
FOREX:EUR,0.089797,-0.010536,Neutral,2023-10-02 20:36:35-04:00
FOREX:EUR,0.038131,0.148447,Neutral,2023-10-02 15:55:38-04:00
FOREX:EUR,0.038655,0.137122,Neutral,2023-10-02 15:55:00-04:00
FOREX:EUR,0.039096,0.102072,Neutral,2023-10-02 12:43:49-04:00
FOREX:EUR,0.352557,-0.21324,Somewhat-Bearish,2023-10-02 10:58:00-04:00
FOREX:EUR,0.751437,0.234921,Somewhat-Bullish,2023-10-02 08:53:00-04:00
FOREX:EUR,0.052226,-0.011,Neutral,2023-10-02 08:10:37-04:00
FOREX:EUR,0.305328,-0.004667,Neutral,2023-10-02 08:02:01-04:00
FOREX:EUR,0.046006,0.100533,Neutral,2023-10-02 07:29:00-04:00
FOREX:EUR,0.073321,0.110872,Neutral,2023-10-02 05:54:00-04:00
FOREX:EUR,0.083251,0.0,Neutral,2023-10-02 05:34:00-04:00
FOREX:EUR,0.3007,-0.018318,Neutral,2023-10-02 05:26:00-04:00
FOREX:EUR,0.07157,0.243144,Somewhat-Bullish,2023-10-02 05:00:00-04:00
FOREX:EUR,0.160633,-0.159012,Somewhat-Bearish,2023-10-02 04:05:59-04:00
FOREX:EUR,0.235823,-0.100257,Neutral,2023-10-02 04:02:00-04:00
FOREX:EUR,0.172097,-0.112212,Neutral,2023-10-02 03:48:00-04:00
FOREX:EUR,0.154951,-0.0409,Neutral,2023-10-02 02:16:47-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-10-02 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-10-02 01:30:00-04:00
FOREX:EUR,0.270773,-0.181915,Somewhat-Bearish,2023-10-02 00:03:49-04:00
FOREX:EUR,0.140076,0.0,Neutral,2023-10-02 00:02:00-04:00
FOREX:EUR,0.082111,-0.274976,Somewhat-Bearish,2023-10-01 21:17:00-04:00
FOREX:EUR,0.046907,0.049887,Neutral,2023-10-01 19:01:09-04:00
FOREX:EUR,0.051441,0.185486,Somewhat-Bullish,2023-10-01 17:02:43-04:00
FOREX:EUR,0.047278,-0.131267,Neutral,2023-10-01 11:00:57-04:00
FOREX:EUR,0.025873,0.118275,Neutral,2023-10-01 07:50:00-04:00
FOREX:EUR,0.0699,0.132361,Neutral,2023-10-01 03:04:42-04:00
FOREX:EUR,0.05749,0.183997,Somewhat-Bullish,2023-09-30 22:36:00-04:00
FOREX:EUR,0.05749,0.183997,Somewhat-Bullish,2023-09-30 22:36:00-04:00
FOREX:EUR,0.182967,-0.034568,Neutral,2023-09-30 17:05:03-04:00
FOREX:EUR,0.118647,-0.157007,Somewhat-Bearish,2023-09-30 06:59:00-04:00
FOREX:EUR,0.04303,0.091926,Neutral,2023-09-30 06:01:43-04:00
FOREX:EUR,0.090816,0.166589,Somewhat-Bullish,2023-09-30 03:20:42-04:00
FOREX:EUR,0.097854,0.114171,Neutral,2023-09-30 01:34:43-04:00
FOREX:EUR,0.067727,0.155219,Somewhat-Bullish,2023-09-29 20:30:00-04:00
FOREX:EUR,0.048919,0.151296,Somewhat-Bullish,2023-09-29 20:15:00-04:00
FOREX:EUR,0.067536,0.155158,Somewhat-Bullish,2023-09-29 20:00:00-04:00
FOREX:EUR,0.069294,0.155736,Somewhat-Bullish,2023-09-29 19:30:00-04:00
FOREX:EUR,0.044304,0.151026,Somewhat-Bullish,2023-09-29 19:00:00-04:00
FOREX:EUR,0.118354,0.066252,Neutral,2023-09-29 17:00:00-04:00
FOREX:EUR,0.340915,-0.035381,Neutral,2023-09-29 14:08:59-04:00
FOREX:EUR,0.100676,0.176403,Somewhat-Bullish,2023-09-29 13:49:00-04:00
FOREX:EUR,0.340915,0.153434,Somewhat-Bullish,2023-09-29 13:28:00-04:00
FOREX:EUR,0.051111,0.040662,Neutral,2023-09-29 13:04:00-04:00
FOREX:EUR,0.086556,0.20035,Somewhat-Bullish,2023-09-29 13:00:00-04:00
FOREX:EUR,0.086556,0.20035,Somewhat-Bullish,2023-09-29 13:00:00-04:00
FOREX:EUR,0.086245,-0.114376,Neutral,2023-09-29 13:00:00-04:00
FOREX:EUR,0.28008,0.098903,Neutral,2023-09-29 12:46:00-04:00
FOREX:EUR,0.175859,0.229701,Somewhat-Bullish,2023-09-29 09:50:44-04:00
FOREX:EUR,0.185781,0.203282,Somewhat-Bullish,2023-09-29 08:33:16-04:00
FOREX:EUR,0.046006,0.027857,Neutral,2023-09-29 08:32:00-04:00
FOREX:EUR,0.110973,0.073447,Neutral,2023-09-29 08:30:24-04:00
FOREX:EUR,0.009702,0.024669,Neutral,2023-09-29 08:00:00-04:00
FOREX:EUR,0.009702,0.024669,Neutral,2023-09-29 08:00:00-04:00
FOREX:EUR,0.100729,-0.092591,Neutral,2023-09-29 07:09:00-04:00
FOREX:EUR,0.048036,-0.06509,Neutral,2023-09-29 06:18:00-04:00
FOREX:EUR,0.10607,0.082097,Neutral,2023-09-29 06:18:00-04:00
FOREX:EUR,0.119235,0.085704,Neutral,2023-09-29 05:34:00-04:00
FOREX:EUR,0.137278,-0.093242,Neutral,2023-09-29 05:31:50-04:00
FOREX:EUR,0.331765,-0.456449,Bearish,2023-09-29 05:09:19-04:00
FOREX:EUR,0.372634,-0.171692,Somewhat-Bearish,2023-09-29 05:05:00-04:00
FOREX:EUR,0.838176,0.255704,Somewhat-Bullish,2023-09-29 03:24:44-04:00
FOREX:EUR,0.042647,0.200074,Somewhat-Bullish,2023-09-29 01:43:00-04:00
FOREX:EUR,0.089797,0.19445,Somewhat-Bullish,2023-09-29 01:34:32-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-29 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-29 01:30:00-04:00
FOREX:EUR,0.041466,-0.163721,Somewhat-Bearish,2023-09-29 01:10:47-04:00
FOREX:EUR,0.041039,0.0,Neutral,2023-09-29 01:03:58-04:00
FOREX:EUR,0.415927,-0.040773,Neutral,2023-09-29 00:09:18-04:00
FOREX:EUR,0.096283,0.0,Neutral,2023-09-28 23:24:00-04:00
FOREX:EUR,0.062434,0.0,Neutral,2023-09-28 23:24:00-04:00
FOREX:EUR,0.215574,-0.243095,Somewhat-Bearish,2023-09-28 21:08:36-04:00
FOREX:EUR,0.051111,0.037681,Neutral,2023-09-28 18:26:36-04:00
FOREX:EUR,0.039483,-0.023683,Neutral,2023-09-28 18:00:09-04:00
FOREX:EUR,0.050786,0.109651,Neutral,2023-09-28 13:47:58-04:00
FOREX:EUR,0.015644,0.069196,Neutral,2023-09-28 13:18:00-04:00
FOREX:EUR,0.779232,0.0318,Neutral,2023-09-28 12:59:49-04:00
FOREX:EUR,0.067347,0.137042,Neutral,2023-09-28 12:30:32-04:00
FOREX:EUR,0.071784,0.145196,Neutral,2023-09-28 12:29:00-04:00
FOREX:EUR,0.071784,0.145196,Neutral,2023-09-28 12:29:00-04:00
FOREX:EUR,0.256538,0.153308,Somewhat-Bullish,2023-09-28 12:29:00-04:00
FOREX:EUR,0.256538,0.153308,Somewhat-Bullish,2023-09-28 12:29:00-04:00
FOREX:EUR,0.019255,-0.242775,Somewhat-Bearish,2023-09-28 12:12:32-04:00
FOREX:EUR,0.124164,0.051524,Neutral,2023-09-28 12:03:00-04:00
FOREX:EUR,0.202366,-0.197522,Somewhat-Bearish,2023-09-28 11:49:26-04:00
FOREX:EUR,0.032602,0.108728,Neutral,2023-09-28 11:45:00-04:00
FOREX:EUR,0.029149,0.147455,Neutral,2023-09-28 11:40:00-04:00
FOREX:EUR,0.011563,0.052335,Neutral,2023-09-28 11:38:00-04:00
FOREX:EUR,0.061949,0.214194,Somewhat-Bullish,2023-09-28 11:15:00-04:00
FOREX:EUR,0.366961,-0.233977,Somewhat-Bearish,2023-09-28 10:47:35-04:00
FOREX:EUR,0.324139,-0.252577,Somewhat-Bearish,2023-09-28 09:24:00-04:00
FOREX:EUR,0.121037,0.0,Neutral,2023-09-28 09:22:31-04:00
FOREX:EUR,0.08687,0.069693,Neutral,2023-09-28 09:18:44-04:00
FOREX:EUR,0.231332,0.098715,Neutral,2023-09-28 08:39:00-04:00
FOREX:EUR,0.081001,-0.022631,Neutral,2023-09-28 08:17:00-04:00
FOREX:EUR,0.666827,-0.09727,Neutral,2023-09-28 06:21:00-04:00
FOREX:EUR,0.058188,0.0,Neutral,2023-09-28 06:20:06-04:00
FOREX:EUR,0.055364,-0.074308,Neutral,2023-09-28 06:18:00-04:00
FOREX:EUR,0.111488,-0.156604,Somewhat-Bearish,2023-09-28 06:18:00-04:00
FOREX:EUR,0.021797,0.017951,Neutral,2023-09-28 06:12:24-04:00
FOREX:EUR,0.48457,-0.106354,Neutral,2023-09-28 05:46:21-04:00
FOREX:EUR,0.079392,-0.145468,Neutral,2023-09-28 05:25:00-04:00
FOREX:EUR,0.048919,0.037039,Neutral,2023-09-28 05:23:05-04:00
FOREX:EUR,0.043381,-0.064689,Neutral,2023-09-28 05:20:10-04:00
FOREX:EUR,0.043381,-0.064689,Neutral,2023-09-28 05:20:10-04:00
FOREX:EUR,0.077593,0.130919,Neutral,2023-09-28 05:19:40-04:00
FOREX:EUR,0.124164,0.026287,Neutral,2023-09-28 05:08:21-04:00
FOREX:EUR,0.118647,-0.131921,Neutral,2023-09-28 05:00:36-04:00
FOREX:EUR,0.342487,-0.083728,Neutral,2023-09-28 04:37:00-04:00
FOREX:EUR,0.046543,-0.044002,Neutral,2023-09-28 03:56:24-04:00
FOREX:EUR,0.039548,0.143301,Neutral,2023-09-28 03:02:34-04:00
FOREX:EUR,0.746257,-0.266881,Somewhat-Bearish,2023-09-28 01:36:29-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-28 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-28 01:30:00-04:00
FOREX:EUR,0.143415,-0.234312,Somewhat-Bearish,2023-09-28 01:04:14-04:00
FOREX:EUR,0.061159,-0.070002,Neutral,2023-09-27 20:04:20-04:00
FOREX:EUR,0.041755,-0.057737,Neutral,2023-09-27 16:31:04-04:00
FOREX:EUR,0.097854,0.099299,Neutral,2023-09-27 16:30:00-04:00
FOREX:EUR,0.122269,0.192437,Somewhat-Bullish,2023-09-27 14:00:00-04:00
FOREX:EUR,0.055751,-0.013034,Neutral,2023-09-27 12:43:04-04:00
FOREX:EUR,0.057215,-0.015073,Neutral,2023-09-27 12:43:00-04:00
FOREX:EUR,0.269776,0.00623,Neutral,2023-09-27 12:40:00-04:00
FOREX:EUR,0.072,0.031427,Neutral,2023-09-27 10:31:00-04:00
FOREX:EUR,0.148273,0.0719,Neutral,2023-09-27 10:28:20-04:00
FOREX:EUR,0.44021,-0.110322,Neutral,2023-09-27 09:05:00-04:00
FOREX:EUR,0.135347,0.009754,Neutral,2023-09-27 08:23:00-04:00
FOREX:EUR,0.182506,0.039873,Neutral,2023-09-27 07:51:00-04:00
FOREX:EUR,0.138464,0.17134,Somewhat-Bullish,2023-09-27 07:18:00-04:00
FOREX:EUR,0.110462,-0.103052,Neutral,2023-09-27 06:54:00-04:00
FOREX:EUR,0.386875,-0.158785,Somewhat-Bearish,2023-09-27 06:05:37-04:00
FOREX:EUR,0.254751,-0.011961,Neutral,2023-09-27 05:52:00-04:00
FOREX:EUR,0.022473,-0.008633,Neutral,2023-09-27 05:45:08-04:00
FOREX:EUR,0.095138,0.0,Neutral,2023-09-27 05:24:00-04:00
FOREX:EUR,0.097854,-0.052918,Neutral,2023-09-27 04:05:00-04:00
FOREX:EUR,0.060236,0.082,Neutral,2023-09-27 03:22:42-04:00
FOREX:EUR,0.178459,0.182247,Somewhat-Bullish,2023-09-27 03:12:00-04:00
FOREX:EUR,0.052226,-0.132553,Neutral,2023-09-27 02:35:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-27 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-27 01:30:00-04:00
FOREX:EUR,0.082963,0.068088,Neutral,2023-09-27 00:14:16-04:00
FOREX:EUR,0.095138,-0.063094,Neutral,2023-09-26 23:41:53-04:00
FOREX:EUR,0.131643,-0.175298,Somewhat-Bearish,2023-09-26 20:57:49-04:00
FOREX:EUR,0.085629,0.0,Neutral,2023-09-26 19:00:00-04:00
FOREX:EUR,0.060236,0.0,Neutral,2023-09-26 16:36:00-04:00
FOREX:EUR,0.070105,-0.054994,Neutral,2023-09-26 15:42:11-04:00
FOREX:EUR,0.172097,0.202484,Somewhat-Bullish,2023-09-26 14:55:00-04:00
FOREX:EUR,0.565345,0.153024,Somewhat-Bullish,2023-09-26 14:48:57-04:00
FOREX:EUR,0.09439,-0.062957,Neutral,2023-09-26 13:28:29-04:00
FOREX:EUR,0.046452,0.072391,Neutral,2023-09-26 13:00:00-04:00
FOREX:EUR,0.124809,0.240701,Somewhat-Bullish,2023-09-26 12:58:59-04:00
FOREX:EUR,0.058472,0.0,Neutral,2023-09-26 12:15:00-04:00
FOREX:EUR,0.263942,0.031344,Neutral,2023-09-26 11:17:44-04:00
FOREX:EUR,0.113597,0.0,Neutral,2023-09-26 10:55:32-04:00
FOREX:EUR,0.101582,-0.064356,Neutral,2023-09-26 09:32:29-04:00
FOREX:EUR,0.21686,0.04269,Neutral,2023-09-26 09:08:42-04:00
FOREX:EUR,0.021797,-0.046812,Neutral,2023-09-26 09:06:00-04:00
FOREX:EUR,0.050786,0.085964,Neutral,2023-09-26 08:48:00-04:00
FOREX:EUR,0.023259,0.090786,Neutral,2023-09-26 05:55:03-04:00
FOREX:EUR,0.140076,0.171179,Somewhat-Bullish,2023-09-26 05:21:00-04:00
FOREX:EUR,0.130217,0.0,Neutral,2023-09-26 05:01:00-04:00
FOREX:EUR,0.056674,0.214995,Somewhat-Bullish,2023-09-26 02:54:49-04:00
FOREX:EUR,0.05339,0.066796,Neutral,2023-09-26 02:52:46-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-26 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-26 01:30:00-04:00
FOREX:EUR,0.127456,0.189455,Somewhat-Bullish,2023-09-26 00:05:06-04:00
FOREX:EUR,0.208764,-0.061872,Neutral,2023-09-25 23:19:04-04:00
FOREX:EUR,0.22421,0.108107,Neutral,2023-09-25 23:13:00-04:00
FOREX:EUR,0.199584,0.09561,Neutral,2023-09-25 23:13:00-04:00
FOREX:EUR,0.176717,0.087406,Neutral,2023-09-25 23:13:00-04:00
FOREX:EUR,0.101582,0.0,Neutral,2023-09-25 23:13:00-04:00
FOREX:EUR,0.222157,-0.064965,Neutral,2023-09-25 22:18:40-04:00
FOREX:EUR,0.067536,0.054292,Neutral,2023-09-25 20:45:00-04:00
FOREX:EUR,0.208166,-0.213981,Somewhat-Bearish,2023-09-25 20:03:20-04:00
FOREX:EUR,0.063258,0.104423,Neutral,2023-09-25 18:00:24-04:00
FOREX:EUR,0.18967,0.010505,Neutral,2023-09-25 12:13:25-04:00
FOREX:EUR,0.504646,0.126936,Neutral,2023-09-25 11:36:00-04:00
FOREX:EUR,0.261117,-0.168029,Somewhat-Bearish,2023-09-25 11:28:00-04:00
FOREX:EUR,0.426225,0.0,Neutral,2023-09-25 11:27:03-04:00
FOREX:EUR,0.095899,-0.14748,Neutral,2023-09-25 11:17:00-04:00
FOREX:EUR,0.04303,0.0,Neutral,2023-09-25 11:11:00-04:00
FOREX:EUR,0.075874,-0.07886,Neutral,2023-09-25 10:52:00-04:00
FOREX:EUR,0.079392,0.043507,Neutral,2023-09-25 10:20:00-04:00
FOREX:EUR,0.035714,-0.049377,Neutral,2023-09-25 09:32:00-04:00
FOREX:EUR,0.044141,0.065813,Neutral,2023-09-25 09:08:10-04:00
FOREX:EUR,0.088799,0.162698,Somewhat-Bullish,2023-09-25 09:06:44-04:00
FOREX:EUR,0.291182,-0.286462,Somewhat-Bearish,2023-09-25 08:04:00-04:00
FOREX:EUR,0.056407,0.103024,Neutral,2023-09-25 07:51:15-04:00
FOREX:EUR,0.055046,0.100831,Neutral,2023-09-25 07:21:51-04:00
FOREX:EUR,0.104683,-0.135926,Neutral,2023-09-25 06:42:00-04:00
FOREX:EUR,0.76367,0.251137,Somewhat-Bullish,2023-09-25 06:20:00-04:00
FOREX:EUR,0.069294,0.095546,Neutral,2023-09-25 06:03:00-04:00
FOREX:EUR,0.048327,0.0,Neutral,2023-09-25 05:18:00-04:00
FOREX:EUR,0.275867,-0.212745,Somewhat-Bearish,2023-09-25 03:56:42-04:00
FOREX:EUR,0.041394,0.044881,Neutral,2023-09-25 03:30:09-04:00
FOREX:EUR,0.111488,-0.101893,Neutral,2023-09-25 03:28:00-04:00
FOREX:EUR,0.188193,-0.22575,Somewhat-Bearish,2023-09-25 03:07:25-04:00
FOREX:EUR,0.04028,0.0,Neutral,2023-09-25 03:03:00-04:00
FOREX:EUR,0.227007,0.174256,Somewhat-Bullish,2023-09-25 02:14:05-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-25 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-25 01:30:00-04:00
FOREX:EUR,0.100729,-0.059586,Neutral,2023-09-25 01:15:39-04:00
FOREX:EUR,0.058903,0.0,Neutral,2023-09-24 23:52:00-04:00
FOREX:EUR,0.095899,0.0,Neutral,2023-09-24 23:26:00-04:00
FOREX:EUR,0.171485,0.0,Neutral,2023-09-24 23:26:00-04:00
FOREX:EUR,0.149192,0.0,Neutral,2023-09-24 23:26:00-04:00
FOREX:EUR,0.140896,0.0,Neutral,2023-09-24 23:26:00-04:00
FOREX:EUR,0.130571,0.0,Neutral,2023-09-24 23:26:00-04:00
FOREX:EUR,0.07423,-0.050854,Neutral,2023-09-24 21:00:02-04:00
FOREX:EUR,0.417304,-0.217434,Somewhat-Bearish,2023-09-24 20:43:35-04:00
FOREX:EUR,0.049424,0.043511,Neutral,2023-09-24 20:42:00-04:00
FOREX:EUR,0.068502,-0.050442,Neutral,2023-09-24 20:19:50-04:00
FOREX:EUR,0.1331,-0.082117,Neutral,2023-09-24 20:08:45-04:00
FOREX:EUR,0.16171,0.00281,Neutral,2023-09-24 19:30:13-04:00
FOREX:EUR,0.078354,-0.022793,Neutral,2023-09-24 17:47:00-04:00
FOREX:EUR,0.102449,-0.013103,Neutral,2023-09-24 15:03:00-04:00
FOREX:EUR,0.038655,0.0,Neutral,2023-09-24 13:41:41-04:00
FOREX:EUR,0.106541,0.054907,Neutral,2023-09-24 03:20:44-04:00
FOREX:EUR,0.037387,0.0,Neutral,2023-09-24 02:56:00-04:00
FOREX:EUR,0.109956,0.216167,Somewhat-Bullish,2023-09-24 02:13:35-04:00
FOREX:EUR,0.033656,0.137443,Neutral,2023-09-23 23:02:00-04:00
FOREX:EUR,0.067347,0.059176,Neutral,2023-09-23 22:53:00-04:00
FOREX:EUR,0.056674,0.13954,Neutral,2023-09-23 22:53:00-04:00
FOREX:EUR,0.056674,0.13954,Neutral,2023-09-23 22:53:00-04:00
FOREX:EUR,0.104228,0.135742,Neutral,2023-09-23 20:58:28-04:00
FOREX:EUR,0.504646,-0.242864,Somewhat-Bearish,2023-09-23 16:39:00-04:00
FOREX:EUR,0.03798,0.0,Neutral,2023-09-23 12:56:00-04:00
FOREX:EUR,0.055492,0.3,Somewhat-Bullish,2023-09-23 05:16:00-04:00
FOREX:EUR,0.042196,-0.03266,Neutral,2023-09-23 04:44:09-04:00
FOREX:EUR,0.040484,0.0,Neutral,2023-09-23 04:34:00-04:00
FOREX:EUR,0.04872,0.079873,Neutral,2023-09-23 01:36:42-04:00
FOREX:EUR,0.0268,0.108669,Neutral,2023-09-22 21:33:28-04:00
FOREX:EUR,0.827318,0.0,Neutral,2023-09-22 21:26:00-04:00
FOREX:EUR,0.060694,0.020999,Neutral,2023-09-22 15:41:00-04:00
FOREX:EUR,0.029581,-0.129374,Neutral,2023-09-22 14:53:38-04:00
FOREX:EUR,0.034282,0.057559,Neutral,2023-09-22 14:45:00-04:00
FOREX:EUR,0.504646,0.161527,Somewhat-Bullish,2023-09-22 13:39:00-04:00
FOREX:EUR,0.261117,0.0,Neutral,2023-09-22 13:15:00-04:00
FOREX:EUR,0.141726,0.162385,Somewhat-Bullish,2023-09-22 12:55:00-04:00
FOREX:EUR,0.194242,0.004777,Neutral,2023-09-22 12:25:00-04:00
FOREX:EUR,0.04912,0.101936,Neutral,2023-09-22 11:47:23-04:00
FOREX:EUR,0.033144,0.159273,Somewhat-Bullish,2023-09-22 11:18:04-04:00
FOREX:EUR,0.109455,0.0,Neutral,2023-09-22 08:45:00-04:00
FOREX:EUR,0.086556,-0.27744,Somewhat-Bearish,2023-09-22 08:07:15-04:00
FOREX:EUR,0.033375,-0.035086,Neutral,2023-09-22 07:45:00-04:00
FOREX:EUR,0.031738,-0.03589,Neutral,2023-09-22 07:45:00-04:00
FOREX:EUR,0.176717,0.117012,Neutral,2023-09-22 07:34:00-04:00
FOREX:EUR,0.082393,0.0,Neutral,2023-09-22 07:25:16-04:00
FOREX:EUR,0.371523,-0.4122,Bearish,2023-09-22 07:09:00-04:00
FOREX:EUR,0.077343,0.148067,Neutral,2023-09-22 06:38:00-04:00
FOREX:EUR,0.101582,-0.017603,Neutral,2023-09-22 06:23:00-04:00
FOREX:EUR,0.208464,0.104253,Neutral,2023-09-22 05:54:00-04:00
FOREX:EUR,0.179343,-0.156885,Somewhat-Bearish,2023-09-22 05:19:00-04:00
FOREX:EUR,0.282234,0.092288,Neutral,2023-09-22 05:01:00-04:00
FOREX:EUR,0.10607,0.074503,Neutral,2023-09-22 04:59:29-04:00
FOREX:EUR,0.306963,-0.114066,Neutral,2023-09-22 04:30:00-04:00
FOREX:EUR,0.034332,0.0,Neutral,2023-09-22 04:23:00-04:00
FOREX:EUR,0.095517,0.136738,Neutral,2023-09-22 04:00:00-04:00
FOREX:EUR,0.095517,0.136738,Neutral,2023-09-22 04:00:00-04:00
FOREX:EUR,0.093289,0.10288,Neutral,2023-09-22 03:27:00-04:00
FOREX:EUR,0.120733,0.0,Neutral,2023-09-22 03:26:50-04:00
FOREX:EUR,0.064104,0.188308,Somewhat-Bullish,2023-09-22 02:26:45-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-22 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-22 01:30:00-04:00
FOREX:EUR,0.162802,0.159213,Somewhat-Bullish,2023-09-21 23:19:44-04:00
FOREX:EUR,0.139265,0.144861,Neutral,2023-09-21 22:58:26-04:00
FOREX:EUR,0.128822,0.036319,Neutral,2023-09-21 20:02:37-04:00
FOREX:EUR,0.097854,0.099299,Neutral,2023-09-21 16:30:00-04:00
FOREX:EUR,0.025542,0.050768,Neutral,2023-09-21 13:15:00-04:00
FOREX:EUR,0.042496,0.0,Neutral,2023-09-21 12:11:17-04:00
FOREX:EUR,0.042496,0.0,Neutral,2023-09-21 12:11:17-04:00
FOREX:EUR,0.16171,0.059646,Neutral,2023-09-21 12:03:00-04:00
